Zip Code,Beds,Baths,Living Space,State,Zip Code Population,Median Household Income,Price
30312,1,1,994,Georgia,23801,107220,425000
30312,3,3,1893,Georgia,23801,107220,699000
30312,1,1,995,Georgia,23801,107220,389900
30312,2,2,1632,Georgia,23801,107220,599900
30312,2,2,1170,Georgia,23801,107220,559000
30312,3,3,18930,Georgia,23801,107220,699000
30312,2,2,1354,Georgia,23801,107220,589000
30312,2,2,1200,Georgia,23801,107220,234900
30312,3,3,1997,Georgia,23801,107220,725000
30312,5,5,3094,Georgia,23801,107220,1099000
30312,2,2,1170,Georgia,23801,107220,559000
30312,2,3,1088,Georgia,23801,107220,263000
30312,4,4,3885,Georgia,23801,107220,1125000
30312,1,1,1002,Georgia,23801,107220,299000
30312,4,4,1742,Georgia,23801,107220,545000
30312,2,2,1354,Georgia,23801,107220,589000
30312,1,1,995,Georgia,23801,107220,389900
30312,3,3,1997,Georgia,23801,107220,725000
30312,5,4,3859,Georgia,23801,107220,1895000
30312,1,1,800,Georgia,23801,107220,195500
30312,1,1,800,Georgia,23801,107220,198000
30312,2,3,1088,Georgia,23801,107220,263000
30313,1,1,873,Georgia,11894,92380,260000
30313,5,6,4469,Georgia,11894,92380,1795000
30313,1,1,744,Georgia,11894,92380,249900
30313,1,1,873,Georgia,11894,92380,260000
30313,5,6,4469,Georgia,11894,92380,1795000
30313,1,1,1309,Georgia,11894,92380,299000
30313,1,1,1309,Georgia,11894,92380,299000
30314,5,4,2304,Georgia,23987,49346,4.00E+05
30314,3,2,1626,Georgia,23987,49346,327000
30314,3,2,1626,Georgia,23987,49346,327000
30314,3,2,1490,Georgia,23987,49346,325000
30314,2,1,786,Georgia,23987,49346,175000
30314,5,4,2304,Georgia,23987,49346,4.00E+05
30314,3,1,940,Georgia,23987,49346,250000
30314,4,2,2062,Georgia,23987,49346,384000
30314,3,2,1219,Georgia,23987,49346,199900
30314,3,1,940,Georgia,23987,49346,250000
30314,3,2,1437,Georgia,23987,49346,325000
30314,4,4,1572,Georgia,23987,49346,339000
30314,5,4,2304,Georgia,23987,49346,4.00E+05
30314,3,2,,Georgia,23987,49346,470000
30314,4,2,1700,Georgia,23987,49346,550000
30314,3,2,1437,Georgia,23987,49346,325000
30314,3,2,1305,Georgia,23987,49346,470000
30314,2,1,792,Georgia,23987,49346,155000
30314,3,2,1490,Georgia,23987,49346,325000
30315,3,1,880,Georgia,35324,65438,150000
30315,4,3,1410,Georgia,35324,65438,459000
30315,1,1,943,Georgia,35324,65438,265000
30315,4,3,2584,Georgia,35324,65438,429990
30315,4,3,2584,Georgia,35324,65438,429990
30315,3,1,1012,Georgia,35324,65438,250000
30315,4,2,1837,Georgia,35324,65438,399900
30315,3,4,2160,Georgia,35324,65438,599000
30315,4,2,1837,Georgia,35324,65438,399900
30315,4,7,5284,Georgia,35324,65438,1200000
30315,2,3,1424,Georgia,35324,65438,425000
30315,3,3,1734,Georgia,35324,65438,379900
30315,5,4,2880,Georgia,35324,65438,499000
30315,4,3,1457,Georgia,35324,65438,275000
30315,2,1,,Georgia,35324,65438,245000
30315,4,2,1837,Georgia,35324,65438,399900
30315,3,3,1578,Georgia,35324,65438,305000
30315,3,2,1326,Georgia,35324,65438,305000
30315,3,2,1587,Georgia,35324,65438,379900
30315,5,5,3200,Georgia,35324,65438,710000
30315,2,3,1424,Georgia,35324,65438,425000
30315,4,7,5284,Georgia,35324,65438,1200000
30315,3,2,1942,Georgia,35324,65438,350000
30315,3,2,1231,Georgia,35324,65438,312000
30315,3,2,1475,Georgia,35324,65438,299000
30315,3,2,1500,Georgia,35324,65438,329999
30315,1,1,943,Georgia,35324,65438,265000
30315,4,3,2584,Georgia,35324,65438,429990
30315,3,3,1734,Georgia,35324,65438,379900
30315,4,3,1975,Georgia,35324,65438,465000
30315,3,3,1638,Georgia,35324,65438,7.00E+05
30315,4,2,1248,Georgia,35324,65438,499000
30315,4,3,1457,Georgia,35324,65438,275000
30315,4,2,980,Georgia,35324,65438,185000
30315,5,5,3200,Georgia,35324,65438,710000
30315,4,4,2068,Georgia,35324,65438,575000
30315,3,1,1012,Georgia,35324,65438,250000
30315,3,2,1475,Georgia,35324,65438,299000
30315,3,3,1396,Georgia,35324,65438,375000
30315,3,2,1494,Georgia,35324,65438,399000
30315,4,3,1975,Georgia,35324,65438,465000
30315,3,2,1494,Georgia,35324,65438,399000
30315,2,1,987,Georgia,35324,65438,245000
30315,3,3,2320,Georgia,35324,65438,549000
30315,3,2,3336,Georgia,35324,65438,299900
30315,3,2,1006,Georgia,35324,65438,247000
30315,3,2,1000,Georgia,35324,65438,185000
30315,3,2,,Georgia,35324,65438,380000
30315,4,2,980,Georgia,35324,65438,185000
30315,4,4,2068,Georgia,35324,65438,575000
30315,4,4,2381,Georgia,35324,65438,379900
30315,3,3,1396,Georgia,35324,65438,375000
30315,4,4,2381,Georgia,35324,65438,379900
30315,3,2,1500,Georgia,35324,65438,329999
30316,5,4,2212,Georgia,34810,125721,439900
30316,2,1,792,Georgia,34810,125721,175000
30316,2,2,1236,Georgia,34810,125721,475000
30316,3,1,,Georgia,34810,125721,299900
30316,3,2,1512,Georgia,34810,125721,550000
30316,4,3,2262,Georgia,34810,125721,699000
30316,3,3,2578,Georgia,34810,125721,250000
30316,3,2,1008,Georgia,34810,125721,3.00E+05
30316,2,1,792,Georgia,34810,125721,175000
30316,3,2,1408,Georgia,34810,125721,399000
30316,5,3,2740,Georgia,34810,125721,824900
30316,4,2,2233,Georgia,34810,125721,475000
30316,3,3,1413,Georgia,34810,125721,420000
30316,3,4,1451,Georgia,34810,125721,715000
30316,4,3,2262,Georgia,34810,125721,699000
30316,2,3,1598,Georgia,34810,125721,385000
30316,3,2,1427,Georgia,34810,125721,339000
30316,4,2,2233,Georgia,34810,125721,475000
30316,3,2,1512,Georgia,34810,125721,550000
30316,3,3,2578,Georgia,34810,125721,250000
30316,3,2,1408,Georgia,34810,125721,399000
30316,3,,2031,Georgia,34810,125721,660000
30316,5,4,2212,Georgia,34810,125721,439900
30316,5,3,2740,Georgia,34810,125721,824900
30316,2,3,1598,Georgia,34810,125721,385000
30316,3,2,1427,Georgia,34810,125721,339000
30316,3,2,1252,Georgia,34810,125721,539900
30316,2,1,792,Georgia,34810,125721,175000
30316,3,4,1451,Georgia,34810,125721,715000
30316,3,1,1366,Georgia,34810,125721,299900
30316,3,2,1008,Georgia,34810,125721,3.00E+05
30316,4,2,1890,Georgia,34810,125721,695000
30316,4,3,3482,Georgia,34810,125721,924900
30316,2,3,1598,Georgia,34810,125721,385000
30316,3,1,1496,Georgia,34810,125721,415000
30316,5,4,2212,Georgia,34810,125721,439900
30316,3,4,2255,Georgia,34810,125721,649900
30316,3,4,2075,Georgia,34810,125721,674000
30317,2,3,1528,Georgia,14258,143401,450000
30317,,5,4265,Georgia,14258,143401,1599900
30317,2,3,1528,Georgia,14258,143401,450000
30317,5,5,4000,Georgia,14258,143401,1599900
30317,3,1,990,Georgia,14258,143401,248000
30317,5,5,3250,Georgia,14258,143401,1445000
30317,2,1,1410,Georgia,14258,143401,5.00E+05
30317,2,2,1386,Georgia,14258,143401,6.00E+05
30317,3,1,1543,Georgia,14258,143401,550000
30317,3,1,1585,Georgia,14258,143401,519500
30317,2,1,1410,Georgia,14258,143401,5.00E+05
30317,2,2,974,Georgia,14258,143401,429900
30317,5,5,3250,Georgia,14258,143401,1599900
30317,3,1,1214,Georgia,14258,143401,372000
30317,3,2,1680,Georgia,14258,143401,630000
30317,3,1,1585,Georgia,14258,143401,519500
30317,3,1,1214,Georgia,14258,143401,372000
30317,4,4,2100,Georgia,14258,143401,599700
30317,4,4,2900,Georgia,14258,143401,725000
30317,2,1,1086,Georgia,14258,143401,439000
30317,4,3,2327,Georgia,14258,143401,799900
30317,5,5,3326,Georgia,14258,143401,1599900
30317,4,4,2100,Georgia,14258,143401,599700
30317,2,2,1386,Georgia,14258,143401,6.00E+05
30318,3,2,2232,Georgia,58839,112621,335000
30318,3,2,874,Georgia,58839,112621,235000
30318,5,5,3294,Georgia,58839,112621,1195000
30318,3,3,1711,Georgia,58839,112621,639000
30318,3,1,828,Georgia,58839,112621,250000
30318,3,2,1752,Georgia,58839,112621,750000
30318,1,1,540,Georgia,58839,112621,177900
30318,,1,1686,Georgia,58839,112621,485000
30318,3,3,1984,Georgia,58839,112621,575000
30318,5,5,3110,Georgia,58839,112621,1200000
30318,4,4,3054,Georgia,58839,112621,695000
30318,4,4,2840,Georgia,58839,112621,695000
30318,4,3,1900,Georgia,58839,112621,350000
30318,3,2,1100,Georgia,58839,112621,305000
30318,5,5,3110,Georgia,58839,112621,1170000
30318,3,4,2107,Georgia,58839,112621,730707
30318,3,5,2827,Georgia,58839,112621,1100000
30318,4,2,1600,Georgia,58839,112621,453000
30318,4,3,1685,Georgia,58839,112621,415000
30318,2,2,1230,Georgia,58839,112621,475000
30318,3,2,874,Georgia,58839,112621,235000
30318,3,3,1867,Georgia,58839,112621,699900
30318,3,2,1178,Georgia,58839,112621,198000
30318,3,3,1867,Georgia,58839,112621,699900
30318,3,,1040,Georgia,58839,112621,398999
30318,3,1,1440,Georgia,58839,112621,449000
30318,3,3,1601,Georgia,58839,112621,219900
30318,3,2,1325,Georgia,58839,112621,375000
30318,4,3,1900,Georgia,58839,112621,350000
30318,3,5,2827,Georgia,58839,112621,1100000
30318,4,4,2640,Georgia,58839,112621,674900
30318,5,4,2762,Georgia,58839,112621,642692
30318,5,3,1010,Georgia,58839,112621,415000
30318,5,5,3294,Georgia,58839,112621,1225000
30318,2,2,1235,Georgia,58839,112621,475000
30318,4,,2900,Georgia,58839,112621,1050000
30318,3,4,1248,Georgia,58839,112621,385000
30318,5,5,3294,Georgia,58839,112621,1225000
30318,3,3,1711,Georgia,58839,112621,639000
30318,3,3,1786,Georgia,58839,112621,649900
30318,,1,1686,Georgia,58839,112621,485000
30318,4,3,2900,Georgia,58839,112621,1050000
30318,2,5,2627,Georgia,58839,112621,764374
30318,3,3,1584,Georgia,58839,112621,350000
30318,3,4,1747,Georgia,58839,112621,442000
30318,4,4,2964,Georgia,58839,112621,820000
30318,3,3,1856,Georgia,58839,112621,7.00E+05
30318,3,4,1326,Georgia,58839,112621,367500
30318,5,5,3294,Georgia,58839,112621,1195000
30318,3,4,2107,Georgia,58839,112621,730707
30318,5,5,3294,Georgia,58839,112621,1195000
30318,5,3,2222,Georgia,58839,112621,365000
30318,5,5,3110,Georgia,58839,112621,1200000
30318,4,4,2733,Georgia,58839,112621,1300000
30318,2,4,1206,Georgia,58839,112621,338500
30318,3,5,2827,Georgia,58839,112621,1150000
30318,3,5,2827,Georgia,58839,112621,1150000
30318,5,5,3110,Georgia,58839,112621,1170000
30318,3,3,1820,Georgia,58839,112621,785000
30318,3,4,1248,Georgia,58839,112621,385000
30318,2,5,2627,Georgia,58839,112621,764374
30318,5,5,3294,Georgia,58839,112621,1225000
30318,5,5,3110,Georgia,58839,112621,1200000
30318,3,3,1854,Georgia,58839,112621,558064
30318,3,3,1800,Georgia,58839,112621,189900
30318,4,3,1800,Georgia,58839,112621,350000
30318,3,3,1326,Georgia,58839,112621,350000
30318,5,5,3110,Georgia,58839,112621,1170000
30318,3,3,1920,Georgia,58839,112621,127000
30318,5,4,2762,Georgia,58839,112621,701861
30318,5,3,2048,Georgia,58839,112621,415000
30318,3,2,1040,Georgia,58839,112621,398999
30318,3,3,1854,Georgia,58839,112621,533885
30318,1,1,540,Georgia,58839,112621,177900
30318,2,4,1206,Georgia,58839,112621,338500
30319,6,7,5900,Georgia,43244,196043,2995000
30319,3,4,1814,Georgia,43244,196043,505000
30319,3,4,2160,Georgia,43244,196043,850000
30319,1,1,903,Georgia,43244,196043,255000
30319,1,1,775,Georgia,43244,196043,244900
30319,3,4,1814,Georgia,43244,196043,505000
30319,5,6,6507,Georgia,43244,196043,2650000
30324,5,4,4043,Georgia,30128,134409,998500
30324,3,2,1820,Georgia,30128,134409,425000
30324,4,5,5063,Georgia,30128,134409,1795000
30324,5,7,6330,Georgia,30128,134409,2799000
30324,2,2,1060,Georgia,30128,134409,310000
30324,1,2,855,Georgia,30128,134409,275000
30324,2,2,949,Georgia,30128,134409,244900
30324,3,2,1450,Georgia,30128,134409,3.00E+05
30324,6,7,4412,Georgia,30128,134409,1775000
30324,2,3,1440,Georgia,30128,134409,465000
30324,1,1,859,Georgia,30128,134409,212000
30324,3,2,1450,Georgia,30128,134409,3.00E+05
30324,4,4,2381,Georgia,30128,134409,689000
30324,4,5,5063,Georgia,30128,134409,1795000
30324,2,2,1504,Georgia,30128,134409,285000
30324,4,3,2614,Georgia,30128,134409,815000
30324,3,2,1708,Georgia,30128,134409,695000
30324,5,4,4043,Georgia,30128,134409,998500
30324,1,1,859,Georgia,30128,134409,212000
30324,3,3,1584,Georgia,30128,134409,580000
30324,3,2,1708,Georgia,30128,134409,695000
30324,3,2,1526,Georgia,30128,134409,620000
30324,6,7,4412,Georgia,30128,134409,1775000
30324,4,4,3759,Georgia,30128,134409,1199000
30324,4,3,1780,Georgia,30128,134409,650000
30324,5,7,6330,Georgia,30128,134409,2799000
30324,2,1,1299,Georgia,30128,134409,635000
30324,2,2,1060,Georgia,30128,134409,310000
30324,2,3,1440,Georgia,30128,134409,465000
30326,2,2,1776,Georgia,7207,155634,590000
30326,2,2,1230,Georgia,7207,155634,360000
30326,1,1,736,Georgia,7207,155634,350000
30326,2,2,1429,Georgia,7207,155634,432900
30326,2,2,1240,Georgia,7207,155634,360000
30326,2,2,1386,Georgia,7207,155634,390000
30326,2,3,1776,Georgia,7207,155634,1125000
30326,2,2,1386,Georgia,7207,155634,390000
30326,2,2,1363,Georgia,7207,155634,450000
30326,2,2,1265,Georgia,7207,155634,499999
30326,2,2,2480,Georgia,7207,155634,625000
30326,1,1,698,Georgia,7207,155634,298900
30326,2,2,1776,Georgia,7207,155634,590000
30326,2,2,1429,Georgia,7207,155634,432900
30326,1,1,750,Georgia,7207,155634,265000
30326,1,1,698,Georgia,7207,155634,298900
30326,1,1,750,Georgia,7207,155634,265000
30327,6,4,4604,Georgia,22932,322047,1599000
30327,2,2,1273,Georgia,22932,322047,399000
30327,7,7,6283,Georgia,22932,322047,1650000
30327,5,6,5392,Georgia,22932,322047,4999000
30327,5,5,5264,Georgia,22932,322047,1699000
30327,6,5,5440,Georgia,22932,322047,2350000
30327,5,6,5017,Georgia,22932,322047,3395000
30327,4,4,3341,Georgia,22932,322047,1500000
30327,7,7,6283,Georgia,22932,322047,1650000
30327,6,6,5592,Georgia,22932,322047,1799999
30327,2,2,1230,Georgia,22932,322047,390000
30327,5,5,5264,Georgia,22932,322047,1699000
30327,2,3,1252,Georgia,22932,322047,345000
30327,5,5,240,Georgia,22932,322047,1195500
30327,1,1,950,Georgia,22932,322047,225000
30327,6,4,4604,Georgia,22932,322047,1599000
30327,1,1,950,Georgia,22932,322047,180000
30327,7,7,6283,Georgia,22932,322047,1650000
30327,6,4,4604,Georgia,22932,322047,1599000
30327,2,2,1127,Georgia,22932,322047,299000
30327,7,6,7077,Georgia,22932,322047,1.50E+07
30327,2,2,1100,Georgia,22932,322047,299000
30327,4,3,3576,Georgia,22932,322047,1395000
30327,4,3,3576,Georgia,22932,322047,1395000
30327,1,1,950,Georgia,22932,322047,180000
30327,2,3,1252,Georgia,22932,322047,345000
30329,2,1,1200,Georgia,26891,102154,269900
30329,3,2,1838,Georgia,26891,102154,549900
30329,4,4,2367,Georgia,26891,102154,599000
30329,2,1,1020,Georgia,26891,102154,385000
30329,2,1,1144,Georgia,26891,102154,4.00E+05
30329,4,4,3561,Georgia,26891,102154,575000
30329,4,4,2367,Georgia,26891,102154,599000
30329,,2,1566,Georgia,26891,102154,550000
30329,2,1,1144,Georgia,26891,102154,4.00E+05
30329,4,4,3561,Georgia,26891,102154,575000
30329,2,1,1216,Georgia,26891,102154,269900
30331,3,2,1498,Georgia,63330,82293,349900
30331,3,1,925,Georgia,63330,82293,230000
30331,3,2,1498,Georgia,63330,82293,349900
30331,4,4,2752,Georgia,63330,82293,425000
30331,4,2,1820,Georgia,63330,82293,267000
30331,3,1,875,Georgia,63330,82293,159900
30331,4,,2822,Georgia,63330,82293,490438
30331,3,1,1100,Georgia,63330,82293,249000
30331,4,3,2791,Georgia,63330,82293,368500
30331,3,1,1100,Georgia,63330,82293,249000
30331,4,2,1563,Georgia,63330,82293,319900
30331,4,3,1104,Georgia,63330,82293,415000
30331,6,5,5600,Georgia,63330,82293,675000
30331,4,3,2235,Georgia,63330,82293,399990
30331,4,3,2791,Georgia,63330,82293,368500
30331,3,1,925,Georgia,63330,82293,230000
30331,3,2,1025,Georgia,63330,82293,289900
30331,,3,950,Georgia,63330,82293,265000
30331,3,3,1200,Georgia,63330,82293,220000
30331,3,2,1312,Georgia,63330,82293,299900
30331,4,3,2235,Georgia,63330,82293,399990
30331,5,3,2692,Georgia,63330,82293,577709
30331,4,4,1884,Georgia,63330,82293,350000
30331,3,2,1268,Georgia,63330,82293,254900
30331,3,2,1300,Georgia,63330,82293,329900
30331,3,1,825,Georgia,63330,82293,247500
30331,4,,2448,Georgia,63330,82293,349900
30331,3,3,1600,Georgia,63330,82293,379000
30331,4,3,2822,Georgia,63330,82293,490438
30331,2,1,1008,Georgia,63330,82293,233900
30331,3,2,1035,Georgia,63330,82293,270000
30331,3,1,825,Georgia,63330,82293,247500
30331,6,5,5600,Georgia,63330,82293,675000
30331,3,2,1287,Georgia,63330,82293,249900
30331,5,3,3024,Georgia,63330,82293,497128
30331,4,2,1820,Georgia,63330,82293,267000
30331,3,3,1810,Georgia,63330,82293,375000
30331,4,3,2448,Georgia,63330,82293,349900
30331,4,2,1800,Georgia,63330,82293,267000
30331,3,2,1644,Georgia,63330,82293,210000
30331,3,2,1268,Georgia,63330,82293,254900
30331,5,3,1968,Georgia,63330,82293,3.00E+05
30331,4,4,2752,Georgia,63330,82293,425000
30331,3,2,1312,Georgia,63330,82293,299900
30331,3,3,1810,Georgia,63330,82293,375000
30331,3,3,1534,Georgia,63330,82293,275000
30331,3,2,1287,Georgia,63330,82293,249900
30337,4,4,2500,Georgia,12559,77504,599999
30339,1,1,576,Georgia,33230,135382,4200000
30339,4,5,5303,Georgia,33230,135382,1699000
30339,3,4,2873,Georgia,33230,135382,575000
30339,2,2,1270,Georgia,33230,135382,270000
30339,5,5,4131,Georgia,33230,135382,1100000
30339,7,6,6290,Georgia,33230,135382,1.00E+06
30339,3,4,1864,Georgia,33230,135382,539900
30339,7,6,6290,Georgia,33230,135382,1.00E+06
30339,2,2,1270,Georgia,33230,135382,270000
30339,2,2,1193,Georgia,33230,135382,359900
30339,3,2,1784,Georgia,33230,135382,505000
30339,2,3,2406,Georgia,33230,135382,395000
30339,2,3,1730,Georgia,33230,135382,525000
30339,3,5,4175,Georgia,33230,135382,1320000
30339,3,4,2208,Georgia,33230,135382,445000
30339,4,5,5303,Georgia,33230,135382,1699000
30339,1,1,576,Georgia,33230,135382,4200000
30339,3,4,4175,Georgia,33230,135382,1320000
30339,2,3,1966,Georgia,33230,135382,395000
30339,3,2,1784,Georgia,33230,135382,505000
30341,3,2,1429,Georgia,33131,114791,650000
30341,3,2,1812,Georgia,33131,114791,450000
30341,2,1,864,Georgia,33131,114791,515000
30342,2,2,1162,Georgia,32480,205054,549900
30342,8,11,,Georgia,32480,205054,4995000
30342,5,7,4879,Georgia,32480,205054,3850000
30342,6,8,7100,Georgia,32480,205054,2199000
30342,5,5,4100,Georgia,32480,205054,1599000
30342,6,10,10532,Georgia,32480,205054,9900000
30342,1,1,767,Georgia,32480,205054,120000
30342,3,3,1150,Georgia,32480,205054,545000
30342,6,5,6221,Georgia,32480,205054,1350000
30342,5,5,5050,Georgia,32480,205054,2250000
30342,5,5,5050,Georgia,32480,205054,2250000
30342,8,11,17390,Georgia,32480,205054,4995000
30342,5,5,5073,Georgia,32480,205054,1195000
30342,3,3,2868,Georgia,32480,205054,825000
30342,6,5,6221,Georgia,32480,205054,1350000
30342,6,7,6870,Georgia,32480,205054,3550000
30344,3,2,1696,Georgia,35380,73877,450000
